FishCode,Pond,SizeClass,SizeClass_Eco,AssayClass,TLEN,FLEN,RWT,Liver,Gonad,SexStage,Sex,Stage,Fgut,Egut,Contents,Fullness,Rock_num,Rock_mass,DigestedArthropoda_num,DigestedArthropoda_mass,TerrestrialInvert_num,TerrestrialInvert_num,Cambaridae_num,Cambaridae_mass,Corixidae_num,Corixidae_mass,Dytiscidae_num,Dytiscidae_mass,Belostomatidae_num,Belostomatidae_mass,Amphipoda_num,Amphipoda_mass,Bivalvia_num,Bivalvia_mass,Gastropoda_num,Gastropoda_mass,Hydrachnidia_num,Hydrachnidia_mass,CladCop_num,CladCop_mass,Anisoptera_num,Anisoptera_mass,Zygoptera_num,Zygoptera_mass,Chaoboridae_num,Chaoboridae_mass,Chironomidae_num,Chironomidae_mass,Tipulidae_num,Tipulidae_mass,Stratiomyidae_num,Stratiomyidae_mass,Trichoptera_num,Trichoptera_mass,Ephemeroptera_num,Ephemeroptera_mass,Hirudinae_num,Hirudinae_mass,Oligochaeta_num,Oligochaeta_mass,Stickle_num,Stickle_mass,FatH_num,FatH_mass,RBD_num,RBD_mass,PU_num,PU_mass,Fish_num,Fish_mass,Vegetation_num,Vegetation_mass,ContentMass,Date,Day,Month,Year,FormDate,JulianDate,Sample,Comments,GSI,HSI,SHSI,GUSI,GFI,GFI2,CaptureMethod,ParasiteLoad,PS_WB_YG,PS_WB_BS,PS_MU_BS,PS_MU_YG,MesLip,MesInd,MusLipP,LivProt,GonProt
91,Chester,,,,,68,5.97,45.6,10.7,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,7,1979,7/5/1979,186,,0.18,0.18,0.77,0.76,,,,,,,,,,,,,,
91,Chester,,,,,84,12.76,154.7,26.9,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,7,1979,7/5/1979,186,,0.21,0.21,1.23,1.21,,,,,,,,,,,,,,
91,Chester,,,,,75,8.18,48.5,30.5,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,7,1979,7/5/1979,186,,0.37,0.37,0.6,0.59,,,,,,,,,,,,,,
91,Chester,,,,,71,6.58,48.3,22,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,7,1979,7/5/1979,186,,0.33,0.34,0.74,0.73,,,,,,,,,,,,,,
91,Chester,,,,,66,5.69,35.2,8,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,7,1979,7/5/1979,186,,0.14,0.14,0.62,0.62,,,,,,,,,,,,,,
91,Chester,,,,,67,6.25,52.8,10.6,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,7,1979,7/5/1979,186,,0.17,0.17,0.85,0.84,,,,,,,,,,,,,,
91,Chester,,,,,69,6.61,76.8,183.7,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,7,1979,7/5/1979,186,,2.78,2.86,1.18,1.16,,,,,,,,,,,,,,
91,Chester,,,,,91,17,106,196.7,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,7,1979,7/5/1979,186,,1.16,1.17,0.63,0.62,,,,,,,,,,,,,,
91,Chester,,,,,65,5.89,65.1,139.2,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,7,1979,7/5/1979,186,,2.36,2.42,1.12,1.11,,,,,,,,,,,,,,
91,Chester,,,,,77,9.81,94.7,15.4,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,7,1979,7/5/1979,186,,0.16,0.16,0.97,0.97,,,,,,,,,,,,,,
91,Chester,,,,,70,7.52,67.7,10.3,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,7,1979,7/5/1979,186,,0.14,0.14,0.91,0.9,,,,,,,,,,,,,,
91,Chester,,,,,72,7.68,61.6,16.2,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,7,1979,7/5/1979,186,,0.21,0.21,0.81,0.8,,,,,,,,,,,,,,
91,Chester,,,,,68,6.13,55.8,87,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,7,1979,7/5/1979,186,,1.42,1.44,0.92,0.91,,,,,,,,,,,,,,
91,Chester,,,,,64,5.27,102.1,48,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,5,7,1979,7/5/1979,186,,0.91,0.92,1.98,1.94,,,,,,,,,,,,,,
91,Chester,,,,,74,7.11,51.9,8.1,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25,7,1979,7/25/1979,206,,0.11,0.11,0.74,0.73,,,,,,,,,,,,,,
91,Chester,,,,,74,6.86,47.7,4,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,7,1979,7/25/1979,206,,0.06,0.06,0.7,0.7,,,,,,,,,,,,,,
91,Chester,,,,,76,7.88,72.4,82.5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,25,7,1979,7/25/1979,206,,1.05,1.06,0.93,0.92,,,,,,,,,,,,,,
91,Chester,,,,,85,13,143.7,171.5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,25,7,1979,7/25/1979,206,,1.32,1.34,1.12,1.11,,,,,,,,,,,,,,
91,Chester,,,,,82,10.83,73.3,166.6,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,25,7,1979,7/25/1979,206,,1.54,1.56,0.68,0.68,,,,,,,,,,,,,,
91,Chester,,,,,90,14.64,108.8,26.1,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,25,7,1979,7/25/1979,206,,0.18,0.18,0.75,0.74,,,,,,,,,,,,,,
91,Chester,,,,,77,9.81,89.3,15.7,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,25,7,1979,7/25/1979,206,,0.16,0.16,0.92,0.91,,,,,,,,,,,,,,
91,Chester,,,,,65,5.76,51.8,90.5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,25,7,1979,7/25/1979,206,,1.57,1.6,0.91,0.9,,,,,,,,,,,,,,
91,Chester,,,,,81,9.56,57.7,6,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,25,7,1979,7/25/1979,206,,0.06,0.06,0.61,0.6,,,,,,,,,,,,,,
91,Chester,,,,,87,14.92,93.1,13.8,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,25,7,1979,7/25/1979,206,,0.09,0.09,0.63,0.62,,,,,,,,,,,,,,
91,Chester,,,,,82,10.41,64.7,11.9,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,25,7,1979,7/25/1979,206,,0.11,0.11,0.63,0.62,,,,,,,,,,,,,,
91,Chester,,,,,76,8.83,47.6,6.9,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,25,7,1979,7/25/1979,206,,0.08,0.08,0.54,0.54,,,,,,,,,,,,,,
91,Chester,,,,,76,9.12,55,8,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,25,7,1979,7/25/1979,206,,0.09,0.09,0.61,0.6,,,,,,,,,,,,,,
91,Chester,,,,,84,12.35,102.6,142.7,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,25,7,1979,7/25/1979,206,,1.16,1.17,0.84,0.83,,,,,,,,,,,,,,
91,Chester,,,,,82,9.75,68.2,134.5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,25,7,1979,7/25/1979,206,,1.38,1.4,0.7,0.7,,,,,,,,,,,,,,
91,Chester,,,,,57,3.51,46.5,49,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,8,1979,8/16/1979,228,,1.4,1.42,1.34,1.32,,,,,,,,,,,,,,
91,Chester,,,,,63,4.69,47.4,11.3,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,8,1979,8/16/1979,228,,0.24,0.24,1.02,1.01,,,,,,,,,,,,,,
91,Chester,,,,,69,5.76,46,66.2,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,8,1979,8/16/1979,228,,1.15,1.16,0.81,0.8,,,,,,,,,,,,,,
91,Chester,,,,,60,3.61,40.1,46.8,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16,8,1979,8/16/1979,228,,1.3,1.31,1.12,1.11,,,,,,,,,,,,,,
91,Chester,,,,,100,21.24,194.5,31.7,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16,8,1979,8/16/1979,228,,0.15,0.15,0.92,0.92,,,,,,,,,,,,,,
91,Chester,,,,,63,4.2,44.9,6.2,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,16,8,1979,8/16/1979,228,,0.15,0.15,1.08,1.07,,,,,,,,,,,,,,
91,Chester,,,,,111,29.31,221.5,45.1,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,16,8,1979,8/16/1979,228,,0.15,0.15,0.76,0.76,,,,,,,,,,,,,,
91,Chester,,,,,86,11.47,99,21.8,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,16,8,1979,8/16/1979,228,,0.19,0.19,0.87,0.86,,,,,,,,,,,,,,
91,Chester,,,,,107,24.77,274.7,35.1,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,16,8,1979,8/16/1979,228,,0.14,0.14,1.12,1.11,,,,,,,,,,,,,,
91,Chester,,,,,61,4.15,35.1,59.8,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,16,8,1979,8/16/1979,228,,1.44,1.46,0.85,0.85,,,,,,,,,,,,,,
91,Chester,,,,,110,25.52,180.9,26,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,16,8,1979,8/16/1979,228,,0.1,0.1,0.71,0.71,,,,,,,,,,,,,,
91,Chester,,,,,100,21.51,230,22.3,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,16,8,1979,8/16/1979,228,,0.1,0.1,1.08,1.07,,,,,,,,,,,,,,
91,Chester,,,,,67,6.59,42.4,88.7,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,16,8,1979,8/16/1979,228,,1.35,1.36,0.65,0.64,,,,,,,,,,,,,,
91,Chester,,,,,77,7.21,86.6,115.8,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,16,8,1979,8/16/1979,228,,1.61,1.63,1.22,1.2,,,,,,,,,,,,,,
91,Chester,,,,,60,3.36,38.5,39.9,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,16,8,1979,8/16/1979,228,,1.19,1.2,1.16,1.15,,,,,,,,,,,,,,
91,Chester,,,,,71,5.31,52.5,16.2,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,11,1979,11/1/1979,305,,0.31,0.31,1,0.99,,,,,,,,,,,,,,
91,Chester,,,,,63,4.38,64.5,62.2,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,11,1979,11/1/1979,305,,1.42,1.44,1.49,1.47,,,,,,,,,,,,,,
91,Chester,,,,,75,6.85,107.3,75.2,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,11,1979,11/1/1979,305,,1.1,1.11,1.59,1.57,,,,,,,,,,,,,,
91,Chester,,,,,73,7.15,123.3,86.1,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,11,1979,11/1/1979,305,,1.2,1.22,1.75,1.72,,,,,,,,,,,,,,
91,Chester,,,,,70,5.83,68.3,9.8,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,11,1979,11/1/1979,305,,0.17,0.17,1.19,1.17,,,,,,,,,,,,,,
91,Chester,,,,,70,5.46,58.9,77.8,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,11,1979,11/1/1979,305,,1.42,1.45,1.09,1.08,,,,,,,,,,,,,,
91,Chester,,,,,70,5.4,78,10.6,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,11,1979,11/1/1979,305,,0.2,0.2,1.47,1.44,,,,,,,,,,,,,,
91,Chester,,,,,64,4,45.9,14.8,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,11,1979,11/1/1979,305,,0.37,0.37,1.16,1.15,,,,,,,,,,,,,,
91,Chester,,,,,79,8.24,82.6,95.7,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,11,1979,11/1/1979,305,,1.16,1.18,1.01,1,,,,,,,,,,,,,,
91,Chester,,,,,68,4.48,37.4,8.1,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,11,1979,11/1/1979,305,,0.18,0.18,0.84,0.83,,,,,,,,,,,,,,
91,Chester,,,,,66,4.36,36.5,56.5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,11,1979,11/1/1979,305,,1.3,1.31,0.84,0.84,,,,,,,,,,,,,,
91,Chester,,,,,65,4.37,51.3,77.3,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,11,1979,11/1/1979,305,,1.77,1.8,1.19,1.17,,,,,,,,,,,,,,
91,Chester,,,,,68,4.99,64.2,63.2,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,11,1979,11/1/1979,305,,1.27,1.28,1.3,1.29,,,,,,,,,,,,,,
91,Chester,,,,,66,4.59,65.7,7.4,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1,11,1979,11/1/1979,305,,0.16,0.16,1.45,1.43,,,,,,,,,,,,,,
91,Chester,,,,,65,4.11,41.8,45.6,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1,11,1979,11/1/1979,305,,1.11,1.12,1.03,1.02,,,,,,,,,,,,,,
91,Chester,,,,,67,4.28,69.1,83.5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1,11,1979,11/1/1979,305,,1.95,1.99,1.64,1.61,,,,,,,,,,,,,,
91,Chester,,,,,65,4.14,46.1,61.9,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1,11,1979,11/1/1979,305,,1.5,1.52,1.13,1.11,,,,,,,,,,,,,,
91,Chester,,,,,69,5.13,58.3,76.7,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,11,1979,11/1/1979,305,,1.5,1.52,1.15,1.14,,,,,,,,,,,,,,
91,Chester,,,,,60,3.68,56,10.6,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,1,11,1979,11/1/1979,305,,0.29,0.29,1.55,1.52,,,,,,,,,,,,,,
91,Chester,,,,,70,4.87,60.9,16.1,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,11,1979,11/1/1979,305,,0.33,0.33,1.27,1.25,,,,,,,,,,,,,,
91,Chester,,,,,64,4.16,57.4,6.4,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,11,1979,11/1/1979,305,,0.15,0.15,1.4,1.38,,,,,,,,,,,,,,
91,Chester,,,,,61,3.74,73.1,57.2,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,11,1979,11/1/1979,305,,1.53,1.55,1.99,1.95,,,,,,,,,,,,,,
92,Chester,,,,,56,2.98,61.3,11.9,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,17,4,1980,4/17/1980,108,12/31/1979,0.4,0.4,2.1,2.06,,,,,,,,,,,,,,
92,Chester,,,,,58,2.98,44.7,11.4,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,17,4,1980,4/17/1980,108,,0.38,0.38,1.52,1.5,,,,,,,,,,,,,,
92,Chester,,,,,69,5.57,76.9,0,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,17,4,1980,4/17/1980,108,,0,0,1.4,1.38,,,,,,,,,,,,,,
92,Chester,,,,,66,4.79,101.2,63.5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,17,4,1980,4/17/1980,108,,1.33,1.34,2.16,2.11,,,,,,,,,,,,,,
92,Chester,,,,,44,1.39,25.5,14.6,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,4,1980,4/17/1980,108,,1.05,1.06,1.87,1.83,,,,,,,,,,,,,,
92,Chester,,,,,65,4.02,54.6,54.7,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,4,1980,4/17/1980,108,,1.36,1.38,1.38,1.36,,,,,,,,,,,,,,
92,Chester,,,,,63,4.72,139.7,61.6,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,4,1980,4/17/1980,108,,1.31,1.32,3.05,2.96,,,,,,,,,,,,,,
92,Chester,,,,,80,8.44,181.7,12.5,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,5,1980,5/1/1980,122,,0.15,0.15,2.2,2.15,,,,,,,,,,,,,,
92,Chester,,,,,72,5.93,71.7,15.7,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,5,1980,5/1/1980,122,,0.26,0.27,1.22,1.21,,,,,,,,,,,,,,
92,Chester,,,,,79,7.96,218.5,12.8,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1,5,1980,5/1/1980,122,,0.16,0.16,2.82,2.74,,,,,,,,,,,,,,
92,Chester,,,,,72,6.6,151.8,54,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1,5,1980,5/1/1980,122,,0.82,0.82,2.35,2.3,,,,,,,,,,,,,,
92,Chester,,,,,70,5.18,54.3,25,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1,5,1980,5/1/1980,122,,0.48,0.48,1.06,1.05,,,,,,,,,,,,,,
92,Chester,,,,,85,11.31,204.1,32.6,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1,5,1980,5/1/1980,122,,0.29,0.29,1.84,1.8,,,,,,,,,,,,,,
92,Chester,,,,,96,17.43,488.8,39.4,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,5,1980,5/1/1980,122,,0.23,0.23,2.89,2.8,,,,,,,,,,,,,,
92,Chester,,,,,80,9.53,306,25.5,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,5,1980,5/1/1980,122,,0.27,0.27,3.32,3.21,,,,,,,,,,,,,,
92,Chester,,,,,100,18.89,282.9,64,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,5,1980,5/1/1980,122,,0.34,0.34,1.52,1.5,,,,,,,,,,,,,,
92,Chester,,,,,87,13.46,261.1,24.9,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,5,1980,5/1/1980,122,,0.18,0.19,1.98,1.94,,,,,,,,,,,,,,
92,Chester,,,,,72,6.31,228.2,18.3,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,5,1980,5/1/1980,122,,0.29,0.29,3.75,3.62,,,,,,,,,,,,,,
92,Chester,,,,,75,7.61,134.3,24.7,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,5,1980,5/1/1980,122,,0.32,0.33,1.8,1.76,,,,,,,,,,,,,,
92,Chester,,,,,80,9.28,190,36,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,1,5,1980,5/1/1980,122,,0.39,0.39,2.09,2.05,,,,,,,,,,,,,,
92,Chester,,,,,78,8.76,251.4,150.9,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,1980,5/1/1980,122,,1.72,1.75,2.95,2.87,,,,,,,,,,,,,,
92,Chester,,,,,78,7.96,164.1,139.7,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,5,1980,5/1/1980,122,,1.76,1.79,2.1,2.06,,,,,,,,,,,,,,
92,Chester,,,,,75,5.67,58.4,79.6,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,5,1980,5/1/1980,122,,1.4,1.42,1.04,1.03,,,,,,,,,,,,,,
92,Chester,,,,,79,5.58,74.6,49.5,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,5,1980,5/1/1980,122,,0.89,0.9,1.36,1.34,,,,,,,,,,,,,,
92,Chester,,,,,73,6.35,151.4,135.8,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,5,1980,5/1/1980,122,,2.14,2.19,2.44,2.38,,,,,,,,,,,,,,
92,Chester,,,,,73,6.58,155,111.4,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,5,1980,5/1/1980,122,,1.69,1.72,2.41,2.36,,,,,,,,,,,,,,
92,Chester,,,,,71,6.59,80.3,28,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,1980,5/1/1980,122,,0.42,0.43,1.23,1.22,,,,,,,,,,,,,,
92,Chester,,,,,83,11.13,232.4,23.1,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,15,5,1980,5/15/1980,136,,0.21,0.21,2.13,2.09,,,,,,,,,,,,,,
92,Chester,,,,,73,6.63,106.6,22.3,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,15,5,1980,5/15/1980,136,,0.34,0.34,1.63,1.61,,,,,,,,,,,,,,
92,Chester,,,,,83,11.18,219.3,41,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,15,5,1980,5/15/1980,136,,0.37,0.37,2,1.96,,,,,,,,,,,,,,
