FishCode,Pond,AssayClass,TLEN,Sex,Stage,Fgut,Egut,Contents,Fullness,Orthop_num,Orthop_mass,Dermap_num,Dermap_mass,TerrColeo_num,TerrColeo_mass,Hymen_num,Hymen_mass,Lepid_num,Lepid_mass,BivalvTot_num,BivalvTot_mass,GastroTot_num,GastroTot_mass,PelZoopTot_num,PelZoopTot_mass,ClitellaTot_num,ClitellaTot_mass,EphemTot_num,EphemTot_mass,TrichopteraTot_num,Trichoptera_mass,DipteraTot_num,DipteraTot_mass,OdonataTot_num,OdonataTot_mass,HemipteraTot_num,HemipteraTot_mass,Other_num,Other_mass,PUTot_num,PUTot_mass,FishTot_num,FishTot_mass,ContentMass,Date,Season,GonStatus,Sample,GFI,GFI2,CaptureMethod,ParasiteLoad
PU-GSP-173,GSP,N,51,M,30,0.121,0.088,zoops: 0.017,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,20/4/2021,Spring,Ripe,8,1.672579828,2.53421186,T,1
PU-GSP-174,GSP,N,48,F,23,0.118,0.069,8 chiro: 0.037,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.037,0,0,0,0,0,0,0,0,0,0,0.037,20/4/2021,Spring,Ripe,8,3.022825416,5.305367057,T,1
PU-GSP-175,GSP,N,46,F,20,0.106,0.07,zoops: 0.018,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,20/4/2021,Spring,Ripe,8,2.356020942,3.534031414,T,1
PU-GSP-176,GSP,G,81,F,30,0.603,0.513,~20 chiro: 0.048,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.048,0,0,0,0,0,0,0,0,0,0,0.048,20/4/2021,Spring,Ripe,8,0.82659809,1.267450404,T,1
PU-GSP-177,GSP,G,96,F,30,1.065,0.995,~10 chiro: 0.025; 2 snail: 0.005,F,0,0,0,0,0,0,0,0,0,0,0,0,2,0.005,0,0,0,0,0,0,0,0,10,0.025,0,0,0,0,0,0,0,0,0,0,0.03,20/4/2021,Spring,Ripe,8,0.431565968,0.616522811,T,2
PU-GSP-178,GSP,G,104,M,30,1.303,1.25,2 snail: 0.013,F,0,0,0,0,0,0,0,0,0,0,0,0,2,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,20/4/2021,Spring,Ripe,8,0.245211437,0.305357639,T,3
PU-GSP-179,GSP,N,127,F,30,3.96,2.928,inverts: 0.739,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.739,0,0,0,0,0.739,20/4/2021,Spring,Ripe,8,2.568250255,4.407336436,T,3
PU-GSP-180,GSP,N,141,M,30,3.918,3.364,3 pupa: 0.39; 1 snail: 0.009,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.39,0,0,0,0,0.399,20/4/2021,Spring,Ripe,8,0.945005459,1.625614083,T,3
PU-KSB-84,KSB,N,171,M,30,7.485,5.968,11 caddis: 0.667; 4 mayfly: 0.064; 1 odo: 0.283; 8 chiro: 0.11; 5 snail: 0.115; veg: 0.034,F,0,0,0,0,0,0,0,0,0,0,0,0,5,0.115,0,0,0,0,4,0.064,11,0.667,8,0.11,1,0.283,0,0,1,0.034,0,0,0,0,1.273,19/4/2021,Spring,Ripe,8,1.349608107,2.482140156,A,2
PU-KSB-85,KSB,N,185,M,30,5.941,5.573,~35 chiro: 0.193; 1 mussel: 0.016,F,0,0,0,0,0,0,0,0,0,0,1,0.016,0,0,0,0,0,0,0,0,0,0,35,0.193,0,0,0,0,0,0,0,0,0,0,0.209,19/4/2021,Spring,Ripe,8,0.293348638,0.459951534,A,2
PU-KSB-86,KSB,N,185,M,30,6.274,5.877,inverts: 0.258,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.258,0,0,0,0,0.258,19/4/2021,Spring,Ripe,8,0.291862406,0.481536211,A,3
PU-KSB-87,KSB,N,161,M,30,5.581,4.439,inverts: 1.005,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1.005,0,0,0,0,1.005,19/4/2021,Spring,Ripe,8,1.255938765,2.361208869,A,2
PU-KSB-88,KSB,N,181,M,30,7.182,6.002,4 mussel: 0.066; 3 caddis: 0.12; 6 odo: 0.51; 2 snail: 0.038; inverts:0.137; 1 mayfly: 0.022,F,0,0,0,0,0,0,0,0,0,0,4,0.066,2,0.038,0,0,0,0,1,0.022,3,0.12,0,0,6,0.51,0,0,NA,0.137,0,0,0,0,0.893,19/4/2021,Spring,Ripe,8,0.916241546,1.609634513,A,3
PU-KSB-89,KSB,N,163,M,30,5.859,4.601,12 caddis: 0.817; 3 mites: 0.05; 1 mayfly: 0.017; 2 odo: 0.153,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.017,12,0.817,0,0,2,0.153,0,0,3,0.05,0,0,0,0,1.037,19/4/2021,Spring,Ripe,8,1.31522546,2.399397798,A,3
PU-KSB-90,KSB,N,148,F,30,4.431,3.5,inverts: 0.481; 2 odonate: 0.292,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.292,0,0,NA,0.481,0,0,0,0,0.773,19/4/2021,Spring,Ripe,8,1.430700905,2.618597575,A,3
PU-KSB-91,KSB,N,162,F,30,6.994,5.592,4 odo: 0.812; 43 mayfly: 0.422,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.422,0,0,0,0,4,0.812,0,0,0,0,0,0,0,0,1.233,19/4/2021,Spring,Ripe,8,1.507510672,2.833302868,A,3
PU-PP-117,PP,G,109,M,22,1.173,1.091,1 mayfly: 0.012; 1 pupa: 0.041,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012,0,0,0,0,0,0,0,0,1,0.041,0,0,0,0,0.053,15/4/2021,Spring,Developing,8,0.404000591,0.665122925,T,3
PU-PP-118,PP,G,87,M,22,0.641,0.623,1 invert: 0.007,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007,0,0,0,0,0.007,15/4/2021,Spring,Developing,8,0.175798418,0.244164469,T,3
PU-PP-119,PP,G,101,M,22,0.987,0.969,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15/4/2021,Spring,Developing,8,0.107302534,0.107302534,T,3
PU-PP-120,PP,G,105,M,22,1.349,1.106,~40 chiro: 0.165; 2 mussel: 0.004,F,0,0,0,0,0,0,0,0,0,0,2,0.004,0,0,0,0,0,0,0,0,0,0,40,0.165,0,0,0,0,0,0,0,0,0,0,0.169,15/4/2021,Spring,Developing,8,1.100493637,1.865857525,T,3
PU-PP-121,PP,G,71,F,23,0.547,0.418,~50 chiro: 0.085; 1 damsel: 0.019,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.085,1,0.019,0,0,0,0,0,0,0,0,0.104,15/4/2021,Spring,Developing,8,2.096538274,3.786770681,T,2
PU-PP-122,PP,G,85,F,22,0.36,0.352,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15/4/2021,Spring,Developing,8,0.092947601,0.092947601,T,3
PU-PP-123,PP,G,83,F,23,0.503,0.381,14 damsel: 0.082,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.082,0,0,0,0,0,0,0,0,0.082,15/4/2021,Spring,Developing,8,1.244263131,2.080571137,T,3
PU-PP-124,PP,G,102,M,22,0.98,0.962,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15/4/2021,Spring,Developing,8,0.10127152,0.10127152,T,3
PU-PP-125,PP,G,87,M,22,0.472,0.464,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15/4/2021,Spring,Developing,8,0.078833268,0.078833268,T,3
PU-PP-126,PP,G,75,M,22,0.421,0.325,~30 chiro: 0.063,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.063,0,0,0,0,0,0,0,0,0,0,0.063,15/4/2021,Spring,Developing,8,1.399620936,2.318122175,T,2
PU-PP-127,PP,G,76,F,23,0.336,0.33,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15/4/2021,Spring,Developing,8,0.080439737,0.080439737,T,2
PU-PP-128,PP,G,70,F,23,0.255,0.233,3 inverts: 0.008,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.008,0,0,0,0,0.008,15/4/2021,Spring,Developing,8,0.408769974,0.557413601,T,3
PU-PP-129,PP,G,64,F,23,0.233,0.188,5 chiro: 0.013,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.013,0,0,0,0,0,0,0,0,0,0,0.013,15/4/2021,Spring,Developing,8,1.125,1.45,T,2
PU-PP-130,PP,G,63,F,23,0.289,0.192,15 chiro: 0.053; 2 scud: 0.011,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.053,0,0,0,0,0,0,0,0,0,0,0.064,15/4/2021,Spring,Developing,8,2.421367948,4.018971543,T,3
PU-PP-131,PP,G,65,F,23,0.181,0.15,zoops: 0.008,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,15/4/2021,Spring,Developing,8,0.813861906,1.023890785,T,2
PU-GSP-181,GSP,G,96,F,30,2.292,1.488,5 worms: 0.639; veg: 0.008,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.639,0,0,0,0,0,0,0,0,0,0,1,0.008,0,0,0,0,0.647,4/5/2021,Spring,Ripe,9,4.245880862,7.662653147,T,2
PU-GSP-182,GSP,G,88,F,30,1.561,0.881,5 worms: 0.513,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513,4/5/2021,Spring,Ripe,9,4.924681344,8.639918888,T,3
PU-GSP-183,GSP,G,94,F,30,1.332,1.052,2 worms: 0.218,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,4/5/2021,Spring,Ripe,9,1.715581153,3.051283622,T,1
PU-GSP-184,GSP,G,91,F,30,1.215,0.961,1 caddis: 0.156,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.156,0,0,0,0,0,0,0,0,0,0,0,0,0.156,4/5/2021,Spring,Ripe,9,1.714594303,2.767652221,T,2
PU-GSP-185,GSP,G,91,F,30,1.64,1.013,1 worm: 0.456,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456,4/5/2021,Spring,Ripe,9,4.311056106,7.446369637,T,2
PU-GSP-186,GSP,N,119,F,30,2.396,2.357,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4/5/2021,Spring,Ripe,9,0.111142776,0.111142776,T,1
PU-GSP-187,GSP,N,111,M,30,3.892,2.05,6 worms: 1.66,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,4/5/2021,Spring,Ripe,9,6.226759516,11.83828004,T,1
PU-GSP-188,GSP,G,102,M,30,2.876,1.761,4 worms: 0.821,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821,4/5/2021,Spring,Ripe,9,4.917309813,8.538037486,T,2
PU-GSP-189,GSP,G,76,M,30,0.656,0.594,11 chiro: 0.05,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.05,0,0,0,0,0,0,0,0,0,0,0.05,4/5/2021,Spring,Ripe,9,0.731649752,1.321689875,T,1
PU-GSP-190,GSP,G,66,F,30,0.32,0.259,inverts: 0.051,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.051,0,0,0,0,0.051,4/5/2021,Spring,Ripe,9,1.223180269,2.245839182,T,1
PU-GSP-191,GSP,G,63,M,30,0.266,0.235,1 soldierfly larv: 0.019,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.038,0,0,0,0,0,0,0,0,0,0,0.019,4/5/2021,Spring,Ripe,9,0.730787364,1.178689298,T,1
PU-GSP-192,GSP,N,52,F,23,0.14,0.106,zoops: 0.018,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,4/5/2021,Spring,Ripe,9,1.568989386,2.399630826,T,1
PU-GSP-193,GSP,G,73,M,30,0.441,0.376,9 chiro: 0.047,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.047,0,0,0,0,0,0,0,0,0,0,0.047,4/5/2021,Spring,Ripe,9,0.951126719,1.638864501,T,1
PU-GSP-194,GSP,G,68,M,30,0.335,0.305,inverts: 0.017,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.017,0,0,0,0,0.017,4/5/2021,Spring,Ripe,9,0.542397396,0.849755921,T,1
PU-GSP-195,GSP,G,65,M,30,0.318,0.255,zoops: 0.05,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,4/5/2021,Spring,Ripe,9,1.35863705,2.436920423,T,1
PU-GSP-196,GSP,G,61,M,30,0.258,0.208,zoops: 0.034,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,4/5/2021,Spring,Ripe,9,1.256281407,2.110552764,T,1
PU-GSP-197,GSP,G,62,F,30,0.295,0.229,zoops: 0.053,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,4/5/2021,Spring,Ripe,9,1.595358956,2.876480541,T,1
PU-GSP-198,GSP,N,52,M,30,0.166,0.12,inverts: 0.028,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.028,0,0,0,0,0.028,4/5/2021,Spring,Ripe,9,1.962457338,3.156996587,T,1
PU-GSP-199,GSP,N,51,F,23,0.2,0.144,zoops: 0.049,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,4/5/2021,Spring,Ripe,9,2.569986232,4.818724185,T,1
PU-GSP-200,GSP,N,49,F,23,0.145,0.112,zoops: 0.021,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,4/5/2021,Spring,Ripe,9,1.677681749,2.745297407,T,1
PU-GSP-201,GSP,N,49,M,30,0.149,0.113,zoops: 0.022,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,4/5/2021,Spring,Ripe,9,1.881860951,3.031887088,T,1
PU-KSS-57,KSS,N,115,M,30,1.446,1.42,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6/5/2021,Spring,Ripe,9,0.098780441,0.098780441,T,3
PU-KSS-58,KSS,G,67,F,30,0.258,0.237,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6/5/2021,Spring,Ripe,9,0.430769231,0.430769231,T,3
PU-KSS-59,KSS,G,70,M,30,0.401,0.37,5 chiro: 0.019,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.019,0,0,0,0,0,0,0,0,0,0,0.019,8/5/2021,Spring,Ripe,9,0.543573558,0.876731545,T,3
PU-KSS-60,KSS,G,73,M,30,0.408,0.378,10 inverts: 0.015,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.015,0,0,0,0,0.015,8/5/2021,Spring,Ripe,9,0.451943356,0.677915035,T,2
PU-KSS-61,KSS,G,70,F,30,0.281,0.274,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8/5/2021,Spring,Ripe,9,0.127203344,0.127203344,T,3
PU-KSS-62,KSS,G,69,F,30,0.371,0.257,17 chiro: 0.098,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.098,0,0,0,0,0,0,0,0,0,0,0.098,8/5/2021,Spring,Ripe,9,2.337502563,4.346934591,T,3
PU-KSS-63,KSS,G,68,F,30,0.335,0.302,6 chiro: 0.02,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.02,0,0,0,0,0,0,0,0,0,0,0.02,8/5/2021,Spring,Ripe,9,0.66518847,1.068332997,T,3
PU-PP-132,PP,N,146,F,30,6.146,4.519,2 fish: 0.699; 2 worms: 0.46,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.699,1.159,5/5/2021,Spring,Ripe,9,2.634775145,4.511667827,T,2
PU-PP-133,PP,N,124,F,30,3.032,2.391,2 caddis: 0.276; 1 snail: 0.04,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0,0,0,2,0.276,0,0,0,0,0,0,0,0,0,0,0,0,0.316,5/5/2021,Spring,Ripe,9,1.663638723,2.483778874,T,2
PU-PP-134,PP,N,136,F,30,3.061,2.78,inverts: 0.215,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.215,0,0,0,0,0.215,5/5/2021,Spring,Ripe,9,0.612107086,1.080445248,T,2
PU-PP-135,PP,N,134,F,30,2.123,2.017,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5/5/2021,Spring,Ripe,9,0.265717437,0.265717437,T,3
PU-PP-136,PP,N,114,M,30,3.335,1.689,2 fish: 1.209; 1 earwig: 0.089,F,0,0,1,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.209,1.298,5/5/2021,Spring,Ripe,9,5.971990422,10.6813729,T,3
PU-PP-137,PP,G,93,F,30,0.683,,1 odo: 0.023,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.023,0,0,0,0,0,0,0,0,0.023,5/5/2021,Spring,Ripe,9,5.332604622,5.512179888,T,2
PU-PP-138,PP,G,81,M,30,0.693,0.398,8 chiro: 0.068,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.068,0,0,0,0,0,0,0,0,0,0,0.068,5/5/2021,Spring,Ripe,9,3.468955786,4.268579492,T,2
PU-PP-139,PP,G,80,M,30,0.689,0.51,13 chiro: 0.146,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.146,0,0,0,0,0,0,0,0,0,0,0.146,5/5/2021,Spring,Ripe,9,1.945863681,3.532992717,T,3
PU-PP-140,PP,G,87,M,30,0.702,0.623,8 chiro: 0.052,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.052,0,0,0,0,0,0,0,0,0,0,0.052,5/5/2021,Spring,Ripe,9,0.763358779,1.265822785,T,3
PU-PP-141,PP,G,81,F,30,0.656,0.554,6 chiro: 0.014; inverts: 0.054,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.014,0,0,0,0,NA,0.054,0,0,0,0,0.068,5/5/2021,Spring,Ripe,9,1.077768385,1.796280642,T,3
PU-PP-142,PP,G,79,M,30,0.365,0.361,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5/5/2021,Spring,Ripe,9,0.054229935,0.054229935,T,2
PU-PP-143,PP,G,88,M,30,1.09,0.976,20 chiro: 0.064; 1 snail: 0.003,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,0,0,0,0,20,0.064,0,0,0,0,0,0,0,0,0,0,0.067,5/5/2021,Spring,Ripe,9,0.854380574,1.356516526,T,3
PU-PP-144,PP,G,80,F,30,0.406,0.392,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5/5/2021,Spring,Ripe,9,0.162809629,0.162809629,T,
PU-PP-145,PP,G,81,M,30,0.49,0.415,inverts: 0.054,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.054,0,0,0,0,0.054,5/5/2021,Spring,Ripe,9,0.884851345,1.521944313,T,2
PU-PP-146,PP,G,66,M,30,0.273,0.263,1 chiro: 0.003,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,0,0,0,0,0,0,0.003,5/5/2021,Spring,Ripe,9,0.214915109,0.279389641,T,2
PU-PP-147,PP,G,69,M,30,0.304,0.299,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5/5/2021,Spring,Ripe,9,0.090497738,0.090497738,T,2
PU-PP-148,PP,G,73,F,30,0.344,0.333,MT,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5/5/2021,Spring,Ripe,9,0.175187132,0.175187132,T,3
PU-GSP-202,GSP,G,81,F,30,0.5,0.417,~40 chaob: 0.053,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.053,0,0,0,0,0,0,0,0,0,0,0.053,18/5/2021,Spring,Ripe,10,0.734383295,1.203326845,T,2
PU-GSP-203,GSP,G,63,F,30,0.243,0.178,~75 zoops: 0.03; 2 chiro: 0.007,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.03,0,0,0,0,0,0,2,0.007,0,0,0,0,0,0,0,0,0,0,0.037,18/5/2021,Spring,Ripe,10,1.497350841,2.349689012,T,2
PU-GSP-204,GSP,G,80,F,30,0.561,0.428,9 chiro: 0.035; 1 worm: 0.066,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.066,0,0,0,0,9,0.035,0,0,0,0,0,0,0,0,0,0,0.101,18/5/2021,Spring,Ripe,10,1.276391555,2.245681382,T,2
PU-GSP-205,GSP,G,62,F,30,0.249,0.2,~100 zoops: 0.029,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,18/5/2021,Spring,Ripe,10,1.089130918,1.733718604,T,1
PU-GSP-206,GSP,N,136,M,30,3.484,2.617,1 pred div beet: 0.415; 1 worm: 0.368,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.368,0,0,0,0,0,0,0,0,1,0.415,0,0,0,0,0,0,0.783,18/5/2021,Spring,Ripe,10,1.539855072,2.930520034,T,2
PU-GSP-207,GSP,G,81,M,30,0.564,0.443,~200 zoops: 0.089,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,18/5/2021,Spring,Ripe,10,1.137859695,1.974797818,T,2
PU-GSP-208,GSP,G,93,M,30,0.999,0.84,1 mussel: 0.039; 1 chiro: 0.005; 2 div beet: 0.05,F,0,0,0,0,0,0,0,0,0,0,1,0.039,0,0,0,0,0,0,0,0,0,0,1,0.005,0,0,0,0,2,0.05,0,0,0,0,0.094,18/5/2021,Spring,Ripe,10,0.995429788,1.58392287,T,2
PU-GSP-209,GSP,G,99,F,30,0.947,0.867,2 snail: 0.032; veg: 0.015,F,0,0,0,0,0,0,0,0,0,0,0,0,2,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.015,0,0,0,0,0.047,18/5/2021,Spring,Ripe,10,0.359663714,0.570966147,T,1
PU-GSP-210,GSP,N,127,F,30,3.443,2.385,6 snails: 0.221; 3 caddis: 0.208; 1 leech: 0.333,F,0,0,0,0,0,0,0,0,0,0,0,0,6,0.221,0,0,1,0.333,0,0,3,0.208,0,0,0,0,0,0,0,0,0,0,0,0,0.762,18/5/2021,Spring,Ripe,10,2.304107322,3.963587264,T,2
PU-GSP-211,GSP,G,85,F,30,0.536,0.426,6 inverts: 0.049; ~40 zoops: 0.042,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.042,0,0,0,0,0,0,0,0,0,0,0,0,6,0.049,0,0,0,0,0.091,18/5/2021,Spring,Ripe,10,0.961706592,1.757300227,T,2
PU-GSP-212,GSP,G,103,M,30,1.158,0.955,pupa: 0.102,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.102,0,0,0,0,0.1,18/5/2021,Spring,Ripe,10,0.988219258,1.475026774,T,2
PU-GSP-213,GSP,G,64,M,30,0.258,0.193,2 inverts: NA; ~30 zoops: 0.023,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.023,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.023,18/5/2021,Spring,Ripe,10,1.318993506,1.785714286,T,1
PU-GSP-214,GSP,G,62,F,30,0.257,0.187,~100 zoops: 0.04; 7 chiro: 0.014,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.04,0,0,0,0,0,0,7,0.014,0,0,0,0,0,0,0,0,0,0,0.018,18/5/2021,Spring,Ripe,10,1.811594203,2.277432712,T,1
