FishCode,Pond,SizeClass,SizeClass_Eco,AssayClass,Sex,Stage,Fgut,Egut,Fullness,Rock_num,Rock_mass,DigestedArthropoda_num,DigestedArthropoda_mass,TerrestrialInvert_num,TerrestrialInvert_num,Decapod_Cambaridae_num,Decapod_Cambaridae_mass,Hemipt_Corixidae_num,Hemipt_Corixidae_mass,Coleo_Dytiscidae_num,Coleo_Dytiscidae_mass,Hemipt_Belostomatidae_num,Hemipt_Belostomatidae_mass,Amphipoda_num,Amphipoda_mass,Bivalvia_num,Bivalvia_mass,Gastropoda_num,Gastropoda_mass,Hydrachnidia_num,Hydrachnidia_mass,PelZoop_CladCop_num,PelZoop_CladCop_mass,Odo_Anisoptera_num,Odo_Anisoptera_mass,Odo_Zygoptera_num,Odo_Zygoptera_mass,Dipt_Chaoboridae_num,Dipt_Chaoboridae_mass,Dipt_Chironomidae_num,Dipt_Chironomidae_mass,Dipt_Tipulidae_num,Dipt_Tipulidae_mass,Dipt_Stratiomyidae_num,Dipt_Stratiomyidae_mass,Trichoptera_num,Trichoptera_mass,Ephemeroptera_num,Ephemeroptera_mass,Clitellata_Hirudinae_num,Clitellata_Hirudinae_mass,Clitellata_Oligochaeta_num,Clitellata_Oligochaeta_mass,Stickle_num,Stickle_mass,FatH_num,FatH_mass,RBD_num,RBD_mass,PU_num,PU_mass,Fish_num,Fish_mass,Vegetation_num,Vegetation_mass,BivalvTot_num,BivalvTot_mass,GastroTot_num,GastroTot_mass,PelZoopTot_num,PelZoopTot_mass,ClitellaTot_num,ClitellaTot_mass,EphemTot_num,EphemTot_mass,TrichopteraTot_num,Trichoptera_mass,DipteraTot_num,DipteraTot_mass,OdonataTot_num,OdonataTot_mass,HemipteraTot_num,HemipteraTot_mass,Other_num,Other_mass,PUTot_num,PUTot_mass,FishTot_Num,FishTot_mass,ContentMass,Date,Sample,GFI,GFI2,CaptureMethod,ParasiteLoad
PU-GSP-137,GSP,S,IMM,N,M,22,0.13,0.116,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0.004,0,0,0,0,0,0,0,0,0,0,0.004,17/3/2021,6,0.471857095,0.606673407,T,1
PU-GSP-138,GSP,S,IMM,N,F,22,0.104,0.091,F,,,,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.003,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0.003,0,0,0,0,0,0.013,0,0,0,0,0.016,17/3/2021,6,0.533661741,1.19047619,T,2
PU-KSB-66,KSB,I,S,G,F,22,0.156,0.152,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,6,0.080661424,0.080661424,T,2
PU-KSB-67,KSB,I,S,G,M,20,0.189,0.169,F,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,18/3/2021,6,0.452796015,0.679194023,T,3
PU-KSB-68,KSB,I,S,G,F,22,0.213,0.19,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.012,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,18/3/2021,6,0.536130536,0.815850816,T,2
PU-KSB-69,KSB,I,IMM,G,F,22,0.182,0.115,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.026,,,,,,,3,0.013,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,0.013,0,0,9,0.026,0,0,0,0,0,0,0,0,0,0,0.041,18/3/2021,6,1.99582961,3.217158177,T,2
PU-KSB-70,KSB,I,IMM,G,F,22,0.121,0.119,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,6,0.056100982,0.056100982,T,3
PU-KSB-71,KSB,S,IMM,G,F,22,0.119,0.114,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,6,0.16722408,0.16722408,T,2
PU-KSB-72,KSB,S,IMM,N,F,22,0.105,0.085,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.002,,,,,,,1,0.008,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0.008,0,0,2,0.002,0,0,0,0,0,0,0,0,0,0,0.01,18/3/2021,6,0.82781457,1.241721854,T,2
PU-KSB-73,KSB,S,IMM,N,M,20,0.134,0.12,F,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,0,0,0,0,0.003,19/03/2021,6,0.560897436,0.681089744,T,3
PU-KSB-74,KSB,S,IMM,N,F,22,0.089,0.082,F,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,19/03/2021,6,0.350525789,0.400600901,T,3
PU-PP-90,PP,I,I,G,M,22,0.847,0.702,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.117,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.117,0.117,18/3/2021,6,1.259117749,2.275095519,T,3
PU-PP-91,PP,I,S,G,F,22,0.171,0.166,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,6,0.119246363,0.119246363,T,3
PU-PP-92,PP,I,I,G,M,22,0.978,0.962,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,6,0.083203328,0.083203328,T,2
PU-PP-93,PP,I,I,G,M,22,0.649,0.595,F,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.026,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,7,0.026,0,0,0,0,0,0.01,0,0,0,0,0.027,18/3/2021,6,0.4503002,0.6754503,T,3
PU-PP-94,PP,I,I,G,M,22,0.515,0.446,F,,,,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.034,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,11,0.034,0,0,0,0,0,0.013,0,0,0,0,0.047,18/3/2021,6,0.797595654,1.340885447,T,3
PU-PP-95,PP,I,I,G,F,22,0.666,0.519,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.051,2,0.063,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,15,0.114,0,0,0,0,0,0,0,0,0,0,0.114,18/3/2021,6,1.370885014,2.43402033,T,3
PU-PP-96,PP,I,I,G,M,22,0.875,0.608,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0.134,1,0.023,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,25,0.157,0,0,0,0,0,0,0,0,0,0,0.157,18/3/2021,6,2.412359957,3.830863751,T,2
PU-PP-97,PP,I,I,G,M,22,0.623,0.575,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.013,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0.013,0,0,0,0,0,0,0,0,0,0,0.013,18/3/2021,6,0.432237731,0.549302116,T,3
PU-PP-98,PP,I,I,G,M,22,0.528,0.447,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.042,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9,0.042,0,0,0,0,0,0,0,0,0,0,0.042,18/3/2021,6,0.851645463,1.293239407,T,2
PU-PP-99,PP,I,I,G,M,22,0.588,0.51,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.043,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9,0.043,0,0,0,0,0,0,0,0,0,0,0.043,18/3/2021,6,0.856108001,1.328064976,T,3
PU-PP-100,PP,I,S,G,F,22,0.305,0.293,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,6,0.182343109,0.182343109,T,3
PU-PP-101,PP,I,S,G,F,22,0.158,0.153,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,6,0.102501025,0.102501025,T,3
PU-PP-102,PP,I,S,G,M,22,0.319,0.311,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,6,0.118959108,0.118959108,T,3
PU-PP-103,PP,I,S,G,M,22,0.321,0.207,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.029,2,0.035,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,8,0.064,0,0,0,0,0,0,0,0,0,0,0.064,18/3/2021,6,2.076124567,3.241668184,T,3
PU-PP-104,PP,I,S,G,F,22,0.742,0.528,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.15,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,0.15,18/3/2021,6,2.186797466,3.719599428,T,3
PU-PP-105,PP,I,S,G,M,22,0.355,0.257,F,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.03,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,10,0.03,0,0,0,0,0,0.012,0,0,0,0,0.042,18/3/2021,6,1.727176595,2.467395136,T,2
PU-PP-106,PP,I,S,G,F,22,0.228,0.218,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,6,0.178221351,0.178221351,T,2
PU-PP-107,PP,I,S,G,F,22,0.226,0.183,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.028,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4,0.028,0,0,0,0,0,0,0,0,0,0,0.028,18/3/2021,6,0.844296093,1.394070293,T,3
PU-PP-108,PP,I,S,G,M,22,0.233,0.229,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,6,0.07870917,0.07870917,T,3
PU-PP-109,PP,I,S,G,M,22,0.171,0.116,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,6,1.349693252,1.349693252,T,3
PU-PP-110,PP,I,S,G,F,22,0.164,0.157,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,6,0.169409487,0.169409487,T,2
PU-PP-111,PP,I,IMM,G,M,10,0.186,0.169,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.002,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0.002,0,0,0,0,0,0,0,0,0,0,0.002,18/3/2021,6,0.47954866,0.53596615,T,2
PU-PP-112,PP,I,IMM,G,F,22,0.167,0.121,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.03,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,7,0.03,0,0,0,0,0,0,0,0,0,0,0.03,18/3/2021,6,1.297602257,2.143864598,T,2
PU-PP-113,PP,S,IMM,G,M,22,0.105,0.098,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18/3/2021,6,0.221870048,0.221870048,T,2
PU-PP-114,PP,I,IMM,G,M,22,0.218,0.16,F,,,,,,,,,,,,,,,,,,,,,,,,,1,0.029,,,,,2,0.007,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0.007,1,0.029,0,0,0,0,0,0,0,0,0.036,18/3/2021,6,1.571815718,2.547425474,T,3
PU-PP-115,PP,S,IMM,G,F,22,0.129,0.112,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.007,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0.007,0,0,0,0,0,0,0,0,0,0,0.007,18/3/2021,6,0.591098748,0.83449235,T,3
PU-PP-116,PP,S,IMM,N,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18/3/2021,6,,,T,3
PU-GSP-139,GSP,I,B,N,F,22,2.012,1.57,F,,,,,,,,,,,,,,,,,,,1,0.004,,,,,,,,,,,,,,,,,,,,,,,2,0.288,,,,,,,,,,,,,0,0,1,0.004,0,0,2,0.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318,2021-03-04,7,1.76264157,3.030786409,T,2
PU-GSP-140,GSP,I,I,G,M,22,1.492,1.033,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.307,,,,,,,,,,,,,0,0,0,0,0,0,1,0.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307,2021-03-04,7,2.698095462,4.502703974,T,2
PU-GSP-141,GSP,I,I,G,F,22,0.567,0.462,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.069,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0.069,2021-03-04,7,1.034482759,1.714285714,T,2
PU-GSP-142,GSP,I,I,G,M,22,0.614,0.567,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.012,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0.012,0,0,0,0,0,0,0,0,0,0,0.012,2021-03-04,7,0.402225075,0.504920839,T,1
PU-GSP-143,GSP,I,I,G,M,22,0.602,0.501,F,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.014,,,,,,,,,1,0.03,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,1,0.014,0,0,0,0,0,0,0,0,0.044,2021-03-04,7,0.970593888,1.393426869,T,2
PU-GSP-144,GSP,I,I,G,M,22,0.622,0.42,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.07,,,,,,,2,0.01,,,,,,,,,,,,,0,0,0,0,0,0,2,0.01,0,0,0,0,2,0.14,0,0,0,0,0,0,0,0,0,0,0.141,2021-03-04,7,1.903864279,3.232799246,T,1
PU-GSP-145,GSP,I,I,G,F,22,1.359,0.783,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0.484,1,0.016,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,51,0.5,0,0,0,0,0,0,0,0,0,0,0.5,2021-03-04,7,3.803486529,7.105124142,T,1
PU-GSP-146,GSP,I,I,G,F,23,0.633,0.538,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.024,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0.024,2021-03-04,7,0.857168637,1.073716503,T,1
PU-GSP-147,GSP,I,S,G,F,23,0.369,0.301,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.025,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,15,0.025,0,0,0,0,0,0,0,0,0,0,0.025,2021-03-04,7,0.964402212,1.318961849,T,1
PU-GSP-148,GSP,S,IMM,G,F,22,0.14,0.131,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2021-03-04,7,0.258546395,0.258546395,T,1
PU-GSP-149,GSP,I,S,G,M,22,0.377,0.327,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.034,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,8,0.034,0,0,0,0,0,0,0,0,0,0,0.034,2021-03-04,7,0.725478816,1.218804411,T,1
PU-GSP-150,GSP,I,IMM,G,F,23,0.154,0.14,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.002,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,0,0,0,0,0.002,2021-03-04,7,0.387919091,0.443336104,T,1
PU-GSP-151,GSP,I,S,G,F,23,0.239,0.214,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.014,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0.014,0,0,0,0,0,0,0,0,0,0,0.014,2021-03-04,7,0.472857953,0.737658407,T,1
PU-GSP-152,GSP,S,IMM,G,F,23,0.157,0.149,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2021-03-04,7,0.25789813,0.25789813,T,1
PU-GSP-153,GSP,I,S,G,F,23,0.206,0.206,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2021-03-04,7,0,0,T,1
PU-KSB-75,KSB,I,S,G,M,22,0.513,0.454,F,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.026,,,,,,,,,,,2,0.014,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0.014,0,0,0,0,2,0.026,0,0,0,0,0,0,0,0,0.04,2021-07-04,7,0.657088763,1.10257267,T,3
PU-KSS-47,KSS,I,S,G,M,22,0.328,0.24,F,,,1,0.018,,,,,,,,,,,,,,,,,,,,,,,4,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.053,0,0,1,0.018,0,0,0,0,0.071,2021-07-04,7,1.939180256,3.503746144,T,3
PU-KSS-48,KSS,S,IMM,G,F,23,0.185,0.137,F,,,4,0.004,,,,,,,,,,,,,,,,,,,,,,,1,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.025,0,0,4,0.004,0,0,0,0,0.029,2021-07-04,7,1.549386701,2.4854745,T,3
PU-KSS-49,KSS,I,IMM,G,F,23,0.169,0.153,F,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,2021-07-04,7,0.467153285,0.613138686,T,3
PU-KSS-50,KSS,I,IMM,G,F,23,0.151,0.136,F,,,,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0.004,2021-07-04,7,0.444707975,0.563296768,T,3
PU-KSS-51,KSS,I,IMM,G,M,22,0.221,0.196,F,,,,,,,,,,,,,,,1,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,2021-08-04,7,0.651890482,1.12125163,T,3
PU-KSS-52,KSS,S,IMM,G,F,23,0.177,0.139,F,,,,,,,,,,,,,,,2,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,2021-08-04,7,1.118304885,1.824602707,T,3
PU-KSS-53,KSS,I,IMM,G,F,22,0.164,0.156,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.001,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,2021-08-04,7,0.257566001,0.289761751,T,3
PU-KSS-54,KSS,I,S,G,M,22,0.213,0.183,F,,,,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0.016,2021-08-04,7,0.857387825,1.314661332,T,2
PU-KSS-55,KSS,S,IMM,G,F,23,0.126,0.117,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2021-08-04,7,0.294117647,0.294117647,T,2
PU-KSS-56,KSS,I,IMM,G,F,23,0.114,0.109,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2021-08-04,7,0.17355085,0.17355085,T,2
PU-KSB-76,KSB,I,S,G,M,22,0.236,0.175,F,,,,,,,,,,,,,,,2,0.005,,,,,,,,,,,3,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.041,0,0,0,0,0,0,0,0,0.046,2021-09-04,7,1.359786001,2.385198395,T,3
PU-KSB-77,KSB,I,S,G,F,22,0.195,0.182,F,,,1,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007,0,0,0,0,0.007,2021-09-04,7,0.320908418,0.493705258,T,2
PU-KSB-78,KSB,I,IMM,G,F,23,0.185,0.134,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.015,,,2,0.009,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6,0.033,0,0,0,0,0,0,0,0,0,0,0.024,2021-09-04,7,1.383238405,2.034174125,T,1
PU-KSB-79,KSB,I,S,G,F,22,0.166,0.158,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2021-09-04,7,0.23061401,0.23061401,T,2
PU-KSB-80,KSB,S,IMM,G,F,22,0.192,0.14,F,,,,,,,,,,,,,,,,,,,,,,,100,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,2021-09-04,7,1.631628491,2.008158142,T,3
PU-KSB-81,KSB,I,IMM,G,M,10,0.221,0.205,F,,,,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0.009,2021-09-04,7,0.444444444,0.694444444,T,3
PU-KSB-82,KSB,S,IMM,G,M,20,0.201,0.16,F,,,,,,,,,,,,,,,,,,,,,,,200,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,200,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,2021-09-04,7,1.388888889,2.303523035,T,3
PU-KSB-83,KSB,S,IMM,G,M,20,0.143,0.115,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.017,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0.017,0,0,0,0,0,0,0,0,0,0,0.017,2021-09-04,7,0.966517087,1.553331032,T,2
PU-PP-117,PP,I,I,G,M,22,1.173,1.091,F,,,1,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.012,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0.012,0,0,0,0,0,0,0,0,1,0.041,0,0,0,0,0.053,15/4/2021,8,0.404000591,0.665122925,T,3
PU-PP-118,PP,I,I,G,M,22,0.641,0.623,F,,,1,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007,0,0,0,0,0.007,15/4/2021,8,0.175798418,0.244164469,T,3
PU-PP-119,PP,I,I,G,M,22,0.987,0.969,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15/4/2021,8,0.107302534,0.107302534,T,3
PU-PP-120,PP,I,I,G,M,22,1.349,1.106,F,,,,,,,,,,,,,,,,,2,0.004,,,,,,,,,,,,,40,0.165,,,,,,,,,,,,,,,,,,,,,,,,,2,0.004,0,0,0,0,0,0,0,0,0,0,40,0.165,0,0,0,0,0,0,0,0,0,0,0.169,15/4/2021,8,1.100493637,1.865857525,T,3
